receiver,metric,band_hz,target
R_30x05y,c80,1000,2.5416159332287487
R_30x05y,c80,2000,3.238766401812417
R_30x05y,c80,4000,4.1327405548711695
R_30x05y,c80,8000,9.732869552576476
R_30x10y,edt,63,2.035218961538767
R_30x10y,edt,125,12.16721621511952
R_30x10y,edt,250,2.017151914995024
R_30x10y,edt,500,2.0948896901931935
R_30x10y,edt,1000,1.7983727232934883
R_30x10y,edt,2000,1.938829043759274
R_30x10y,edt,4000,1.6142343395294627
R_30x10y,t20,63,2.6637178278769036
R_30x10y,t20,125,4.24410528223554
R_30x10y,t20,250,2.424341251140683
R_30x10y,t20,500,2.072283465343566
R_30x10y,t20,1000,1.9369058526547336
R_30x10y,t20,2000,1.9777601448279898
R_30x10y,t20,4000,1.7414700513595374
R_30x10y,t20,8000,1.1239536072677043
R_30x10y,c50,63,-16.159513289899902
R_30x10y,c50,125,-11.241901389918956
R_30x10y,c50,250,-4.207692437778615
R_30x10y,c50,500,-1.6618302785913686
R_30x10y,c50,1000,-1.500750048703014
R_30x10y,c50,2000,0.2783806930332778
R_30x10y,c50,4000,1.0082402458380433
R_30x10y,c50,8000,5.907340511326078
R_30x10y,c80,63,-4.364923607497574
R_30x10y,c80,125,-5.847469203149441
R_30x10y,c80,250,-0.46477260316966973
R_30x10y,c80,500,0.7317674425936606
R_30x10y,c80,1000,1.1244894241664292
R_30x10y,c80,2000,2.0404458800766485
R_30x10y,c80,4000,2.5636028964723985
R_30x10y,c80,8000,7.9908225407141265
R_30x15y,edt,63,2.0185419162314946
R_30x15y,edt,125,11.652975740976556
R_30x15y,edt,250,2.1711304438689436
R_30x15y,edt,500,2.0468068702192412
R_30x15y,edt,1000,1.7936375255979344
R_30x15y,edt,2000,2.0105221620021463
R_30x15y,edt,4000,1.6502110326915136
R_30x15y,edt,8000,0.9063473639802382
R_30x15y,t20,63,2.6645444717270013
R_30x15y,t20,125,5.048996736576825
R_30x15y,t20,250,2.4492178260146336
R_30x15y,t20,500,1.9503937175461155
R_30x15y,t20,1000,1.854073504514329
R_30x15y,t20,2000,1.9520951188269218
R_30x15y,t20,4000,1.7038357629484266
R_30x15y,t20,8000,1.1469435550207334
R_30x15y,c50,63,-15.914720559157187
R_30x15y,c50,125,-15.017505976349577
R_30x15y,c50,250,-5.228959701498718
R_30x15y,c50,500,-2.700149345327685
R_30x15y,c50,1000,-1.8887131514825126
R_30x15y,c50,2000,-0.6793072092138724
R_30x15y,c50,4000,-0.03736482680800241
R_30x15y,c50,8000,4.818530742464585
R_30x15y,c80,63,-5.05504939028387
R_30x15y,c80,125,-7.076917226069597
R_30x15y,c80,250,-2.9910705270076687
R_30x15y,c80,500,-0.3399474621019049
R_30x15y,c80,1000,-0.10090114513777992
R_30x15y,c80,2000,0.8990556171319215
R_30x15y,c80,4000,1.5855426597867492
R_30x15y,c80,8000,6.914958235132218
R_30x20y,edt,63,2.103223997124981
R_30x20y,edt,125,13.668648177363904
R_30x20y,edt,250,1.9554858627763816
R_30x20y,edt,500,1.9954113286397621
R_30x20y,edt,1000,1.848890719385748
R_30x20y,edt,2000,1.9968559147902687
R_30x20y,edt,4000,1.6770646414020711
R_30x20y,edt,8000,0.9544885287150591
R_30x20y,t20,63,2.60129528805981
R_30x20y,t20,250,2.126628964574036
R_30x20y,t20,500,1.9760025961788341
R_30x20y,t20,1000,1.8239317760709899
R_30x20y,t20,2000,1.9453020798396967
R_30x20y,t20,4000,1.7115321173316476
R_30x20y,t20,8000,1.156521089343512
R_30x20y,c50,63,-14.122217834728861
R_30x20y,c50,125,-12.004742931340536
R_30x20y,c50,250,-4.997538049306463
R_30x20y,c50,500,-3.464190237435154
R_30x20y,c50,1000,-2.92577287462567
R_30x20y,c50,2000,-2.200506099853661
R_30x20y,c50,4000,-0.5741579880488156
R_30x20y,c50,8000,3.605976219342229
R_30x20y,c80,63,-6.009878689655893
R_30x20y,c80,125,-8.002920291371336
R_30x20y,c80,250,-2.747699733302862
R_30x20y,c80,500,-0.8362989268752159
R_30x20y,c80,1000,-0.496783196996023
R_30x20y,c80,2000,-0.3656594833486839
R_30x20y,c80,4000,1.49944825081744
R_30x20y,c80,8000,5.770126506910829
R_30x25y,edt,63,2.081477849844779
R_30x25y,edt,125,13.339117128032592
R_30x25y,edt,250,2.128232499593665
R_30x25y,edt,500,2.06351382061236
R_30x25y,edt,1000,1.97945269449524
R_30x25y,edt,2000,1.9405042135677952
R_30x25y,edt,4000,1.6504042779943826
R_30x25y,edt,8000,0.9982456063904838
R_30x25y,t20,63,2.5153582690352585
R_30x25y,t20,250,2.330731037936618
R_30x25y,t20,500,2.0658765544361173
R_30x25y,t20,1000,1.822546449352221
R_30x25y,t20,2000,1.9232575071763762
R_30x25y,t20,4000,1.7266014271623573
R_30x25y,t20,8000,1.1679253117874007
R_30x25y,c50,63,-12.2292146513536
R_30x25y,c50,125,-9.944216961067468
R_30x25y,c50,250,-6.395234859186307
R_30x25y,c50,500,-5.7151401615428
R_30x25y,c50,1000,-3.010176828056612
R_30x25y,c50,2000,-2.898209672080943
R_30x25y,c50,4000,-2.074536085166889
R_30x25y,c50,8000,2.3962321230067847
R_30x25y,c80,63,-8.076313238771887
R_30x25y,c80,125,-5.882332561012149
R_30x25y,c80,250,-1.9907542656926636
R_30x25y,c80,500,-2.4963693038707184
R_30x25y,c80,1000,-0.6274447122322923
R_30x25y,c80,2000,-0.40804133614635135
R_30x25y,c80,4000,0.13080847934577522
R_30x25y,c80,8000,4.676013580596347
R_30x30y,edt,63,1.8570128824583987
R_30x30y,edt,125,11.400668322477252
R_30x30y,edt,250,2.070996521757198
R_30x30y,edt,500,1.8531439921452686
R_30x30y,edt,1000,1.8273167890786222
R_30x30y,edt,2000,1.9178696583919057
R_30x30y,edt,4000,1.6651737389330805
R_30x30y,edt,8000,1.0575079246134906
R_30x30y,t20,63,2.716428617838799
R_30x30y,t20,250,2.1486328219592865
R_30x30y,t20,500,2.192814960149901
R_30x30y,t20,1000,1.9441268725817211
R_30x30y,t20,2000,1.9534829811649521
R_30x30y,t20,4000,1.692305658931525
R_30x30y,t20,8000,1.1509920622292074
R_30x30y,c50,63,-13.10899961547613
R_30x30y,c50,125,-9.733414901956145
R_30x30y,c50,250,-5.055219643809733
R_30x30y,c50,500,-4.219860761859524
R_30x30y,c50,1000,-4.35773721531732
R_30x30y,c50,2000,-3.6902686367118456
R_30x30y,c50,4000,-2.3549058180053812
R_30x30y,c50,8000,2.473892532616296
R_30x30y,c80,63,-9.8654428457242
R_30x30y,c80,125,-5.290939105131195
R_30x30y,c80,250,-2.508566032277742
R_30x30y,c80,500,-0.8194950209120386
R_30x30y,c80,1000,-2.0235633649603257
R_30x30y,c80,2000,-1.2319950638556492
R_30x30y,c80,4000,-0.02174409210780847
R_30x30y,c80,8000,4.5750529677393335
R_30x35y,edt,63,1.4830409837697538
R_30x35y,edt,125,7.105783723543629
R_30x35y,edt,250,1.9279525018891717
R_30x35y,edt,500,1.9674002890090994
R_30x35y,edt,1000,1.800472552198348
R_30x35y,edt,2000,2.068858530237083
R_30x35y,edt,4000,1.5891952891925016
R_30x35y,edt,8000,1.031913687854808
R_30x35y,t20,63,2.7874926643115394
R_30x35y,t20,125,7.2504371899275775
R_30x35y,t20,250,2.2120804425787117
R_30x35y,t20,500,2.0030523131074385
R_30x35y,t20,1000,1.8246432845294585
R_30x35y,t20,2000,2.003415362784029
R_30x35y,t20,4000,1.7184898300529428
R_30x35y,t20,8000,1.1579015230331406
R_30x35y,c50,63,-18.456917426381708
R_30x35y,c50,125,-7.519992892031652
R_30x35y,c50,250,-4.632298523564824
R_30x35y,c50,500,-6.071757864145541
R_30x35y,c50,1000,-3.975488787474654
R_30x35y,c50,2000,-3.145395899903219
R_30x35y,c50,4000,-2.6054565630073463
R_30x35y,c50,8000,2.542309197681618
R_30x35y,c80,63,-11.00839275811969
R_30x35y,c80,125,-4.8495176215758935
R_30x35y,c80,250,-2.519645210290506
R_30x35y,c80,500,-2.706212591395974
R_30x35y,c80,1000,-1.3168943039721928
R_30x35y,c80,2000,-0.8949494720496745
R_30x35y,c80,4000,0.11729854116503478
R_30x35y,c80,8000,4.2885895340290645
R_30x40y,edt,63,1.5886492317366097
R_30x40y,edt,125,6.317246657131557
R_30x40y,edt,250,2.1539930464029653
R_30x40y,edt,500,2.0484253163091504
R_30x40y,edt,1000,1.9476526702606312
R_30x40y,edt,2000,1.9635315845120325
R_30x40y,edt,4000,1.7349870019869442
R_30x40y,edt,8000,1.0579703427523501
R_30x40y,t20,63,2.604567559914274
R_30x40y,t20,125,5.713740863525576
R_30x40y,t20,250,2.144392028821445
R_30x40y,t20,500,2.0178449063525226
R_30x40y,t20,1000,1.8929638706566234
R_30x40y,t20,2000,1.9922133332076435
R_30x40y,t20,4000,1.7094135283281402
R_30x40y,t20,8000,1.1660800576159234
R_30x40y,c50,63,-17.926194242722183
R_30x40y,c50,125,-12.265451477858054
R_30x40y,c50,250,-4.82153207534726
R_30x40y,c50,500,-4.404856305798274
R_30x40y,c50,1000,-3.2901388272277163
R_30x40y,c50,2000,-3.2074520030103364
R_30x40y,c50,4000,-1.8708457403696985
R_30x40y,c50,8000,1.0790144957694443
R_30x40y,c80,63,-8.972123031267712
R_30x40y,c80,125,-8.935314871980701
R_30x40y,c80,250,-2.789864461563937
R_30x40y,c80,500,-2.2551255463061883
R_30x40y,c80,1000,-1.417076885694326
R_30x40y,c80,2000,-0.8878008356878136
R_30x40y,c80,4000,0.044479228561261616
R_30x40y,c80,8000,3.1517546471460136
R_30x45y,edt,63,1.6704768708071418
R_30x45y,edt,125,10.363407097121653
R_30x45y,edt,250,2.14937766135959
R_30x45y,edt,500,2.1181014149688315
R_30x45y,edt,1000,1.662125164075951
R_30x45y,edt,2000,1.9650958893990498
R_30x45y,edt,4000,1.6833140559468853
R_30x45y,edt,8000,1.0112025222058953
R_30x45y,t20,63,2.595743747695652
R_30x45y,t20,250,2.622544249017294
R_30x45y,t20,500,1.979324968784191
R_30x45y,t20,1000,1.8531802987156187
R_30x45y,t20,2000,1.972351025092984
R_30x45y,t20,4000,1.764087193101973
R_30x45y,t20,8000,1.1640271509777418
R_30x45y,c50,63,-15.043755779400696
R_30x45y,c50,125,-10.092072645114749
R_30x45y,c50,250,-8.556910614275829
R_30x45y,c50,500,-3.676488647895072
R_30x45y,c50,1000,-1.7104747194485492
R_30x45y,c50,2000,-2.716724530551473
R_30x45y,c50,4000,-2.0036851817648067
R_30x45y,c50,8000,0.7350200391047652
R_30x45y,c80,63,-8.44009939162078
R_30x45y,c80,125,-8.487759110533496
R_30x45y,c80,250,-4.929949712414843
R_30x45y,c80,500,-1.3501597329134976
R_30x45y,c80,1000,0.16642552553627274
R_30x45y,c80,2000,-0.5883307663584785
R_30x45y,c80,4000,0.2313012263370003
R_30x45y,c80,8000,3.0115719199701556
R_35x00y,edt,63,2.133418253831704
R_35x00y,edt,125,13.423790105768337
R_35x00y,edt,250,2.132850281963622
R_35x00y,edt,500,1.7879533833841954
R_35x00y,edt,1000,1.7268854250255934
R_35x00y,edt,2000,1.8613331570254734
R_35x00y,edt,4000,1.444739409750347
R_35x00y,t20,63,2.4014775275583298
R_35x00y,t20,125,6.284936723629705
R_35x00y,t20,250,2.2300720890985657
R_35x00y,t20,500,2.1587956237989676
R_35x00y,t20,1000,1.9384860293815842
R_35x00y,t20,2000,1.961529404353978
R_35x00y,t20,4000,1.7007965703337193
R_35x00y,t20,8000,1.104658951859336
R_35x00y,c50,63,-8.586966693700631
R_35x00y,c50,125,-3.4357868019690803
R_35x00y,c50,250,-1.0796372016551545
R_35x00y,c50,500,-0.23576485465194696
R_35x00y,c50,1000,1.3687618131036228
R_35x00y,c50,2000,2.4331409882899155
R_35x00y,c50,4000,3.955721676269934
R_35x00y,c50,8000,7.694191758080821
R_35x00y,c80,63,-4.905472027841619
R_35x00y,c80,125,-2.9415861699300545
R_35x00y,c80,250,0.1593318492659102
R_35x00y,c80,500,2.226954474172655
R_35x00y,c80,1000,2.9352006003078426
R_35x00y,c80,2000,3.9928926107442693
R_35x00y,c80,4000,5.427209529536365
R_35x00y,c80,8000,9.858002924059527
R_35x05y,edt,63,2.1319659156146478
R_35x05y,edt,125,12.45120162931122
R_35x05y,edt,250,2.208148816699182
R_35x05y,edt,500,2.030096769362982
R_35x05y,edt,1000,1.7709112913572798
R_35x05y,edt,2000,1.8644357289026847
R_35x05y,edt,4000,1.524471829541601
R_35x05y,t20,63,2.5050093978553734
R_35x05y,t20,125,6.576717631384066
R_35x05y,t20,250,2.0554650085938513
R_35x05y,t20,500,1.9599496220777792
R_35x05y,t20,1000,1.8558422775229568
R_35x05y,t20,2000,1.8930825429201186
R_35x05y,t20,4000,1.696831656132995
R_35x05y,t20,8000,1.1299524783107402
R_35x05y,c50,63,-11.052282495244688
R_35x05y,c50,125,-7.4066213992509216
R_35x05y,c50,250,-3.8395790553551294
R_35x05y,c50,500,-1.5029428983164843
R_35x05y,c50,1000,0.2967113564837034
R_35x05y,c50,2000,0.1254086648446755
R_35x05y,c50,4000,1.9614055436752236
R_35x05y,c50,8000,6.263624634028119
R_35x05y,c80,63,-6.435148003518867
R_35x05y,c80,125,-4.413216728060138
R_35x05y,c80,250,-1.2499487241544478
R_35x05y,c80,500,0.05759883460294323
R_35x05y,c80,1000,2.3998408792960815
R_35x05y,c80,2000,2.3780352241727014
R_35x05y,c80,4000,4.0295128720495486
R_35x05y,c80,8000,8.466185723045726
R_35x10y,edt,63,2.091561390397216
R_35x10y,edt,125,9.353051541425717
R_35x10y,edt,250,2.0368267809012264
R_35x10y,edt,500,1.8370086724380283
R_35x10y,edt,1000,1.8019242753854599
R_35x10y,edt,2000,2.009635427954778
R_35x10y,edt,4000,1.6149262866212357
R_35x10y,edt,8000,0.8229572021025952
R_35x10y,t20,63,2.574119383471384
R_35x10y,t20,125,6.2411485979654175
R_35x10y,t20,250,2.3334363936613247
R_35x10y,t20,500,1.967342593820852
R_35x10y,t20,1000,1.89889391234646
R_35x10y,t20,2000,1.9703955552535886
R_35x10y,t20,4000,1.6912836157512947
R_35x10y,t20,8000,1.11784033267609
R_35x10y,c50,63,-12.898423753960191
R_35x10y,c50,125,-10.947546865675115
R_35x10y,c50,250,-4.424057919400778
R_35x10y,c50,500,-3.414473089606993
R_35x10y,c50,1000,-1.4980007847268815
R_35x10y,c50,2000,0.21849862359862446
R_35x10y,c50,4000,0.5658852505198145
R_35x10y,c50,8000,5.245616912535972
R_35x10y,c80,63,-6.937919303897488
R_35x10y,c80,125,-5.590227917333746
R_35x10y,c80,250,-1.5515425832945426
R_35x10y,c80,500,-0.4032120378973212
R_35x10y,c80,1000,1.181284103969509
R_35x10y,c80,2000,1.636070765545281
R_35x10y,c80,4000,2.3146771554695955
R_35x10y,c80,8000,7.3953325277072075
R_35x15y,edt,63,2.1490092147589173
R_35x15y,edt,125,8.383044501213346
R_35x15y,edt,250,2.248725281877307
R_35x15y,edt,500,1.8189388606390449
R_35x15y,edt,1000,1.7483107784845864
R_35x15y,edt,2000,1.9396936313595021
R_35x15y,edt,4000,1.6592191927034692
R_35x15y,edt,8000,0.9867049060536756
R_35x15y,t20,63,2.6528436966012907
R_35x15y,t20,125,6.046370042998436
R_35x15y,t20,250,2.278028930896885
R_35x15y,t20,500,2.1483689026227935
R_35x15y,t20,1000,1.883210969581222
R_35x15y,t20,2000,1.9731685388456564
R_35x15y,t20,4000,1.6817515011263677
R_35x15y,t20,8000,1.1066290997862853
R_35x15y,c50,63,-13.291300190471954
R_35x15y,c50,125,-15.151259438273515
R_35x15y,c50,250,-5.216969903206753
R_35x15y,c50,500,-4.198437373463834
R_35x15y,c50,1000,-1.858675113243169
R_35x15y,c50,2000,-1.1414515481754812
R_35x15y,c50,4000,-0.661810402430961
R_35x15y,c50,8000,3.82806412149693
R_35x15y,c80,63,-7.712003714084947
R_35x15y,c80,125,-8.60623916514124
R_35x15y,c80,250,-2.8541944543816387
R_35x15y,c80,500,-1.2562882552726584
R_35x15y,c80,1000,0.7695637927160704
R_35x15y,c80,2000,0.8409784507503764
R_35x15y,c80,4000,1.4508018533546903
R_35x15y,c80,8000,5.915732163856121
R_35x20y,edt,63,2.1678689240671596
R_35x20y,edt,125,10.176013890345576
R_35x20y,edt,250,1.8589240082551308
R_35x20y,edt,500,2.2947833102868405
R_35x20y,edt,1000,1.6405542713313872
R_35x20y,edt,2000,2.016471327835543
R_35x20y,edt,4000,1.587322933941356
R_35x20y,edt,8000,0.9578571318462918
R_35x20y,t20,63,2.44502790410472
R_35x20y,t20,250,2.341320011418453
R_35x20y,t20,500,2.094930159134479
R_35x20y,t20,1000,1.8554413718483616
R_35x20y,t20,2000,1.9427163689002815
R_35x20y,t20,4000,1.7667526940698766
R_35x20y,t20,8000,1.1222516869747707
R_35x20y,c50,63,-12.102802514293927
R_35x20y,c50,125,-9.64695347748784
R_35x20y,c50,250,-5.042955453738025
R_35x20y,c50,500,-4.673502277230888
R_35x20y,c50,1000,-3.5863559695023466
R_35x20y,c50,2000,-2.5150078373962326
R_35x20y,c50,4000,-0.8841273816544987
R_35x20y,c50,8000,2.855062087559284
R_35x20y,c80,63,-8.152019780962389
R_35x20y,c80,125,-7.519290685235126
R_35x20y,c80,250,-2.643835635131808
R_35x20y,c80,500,-2.032886392348562
R_35x20y,c80,1000,-0.30364241307846657
R_35x20y,c80,2000,-0.3831679578345629
R_35x20y,c80,4000,1.0153064674175603
R_35x20y,c80,8000,5.3822562740746305
R_35x25y,edt,63,2.1402626144623156
R_35x25y,edt,125,10.408918999870664
R_35x25y,edt,250,1.946605245364335
R_35x25y,edt,500,1.9916123390242995
R_35x25y,edt,1000,1.686965638830701
R_35x25y,edt,2000,1.8683185906500883
R_35x25y,edt,4000,1.623269126239194
R_35x25y,edt,8000,0.9952042290565453
R_35x25y,t20,63,2.428221235618401
R_35x25y,t20,250,2.1411481556170138
R_35x25y,t20,500,1.9953620889356678
R_35x25y,t20,1000,1.992221918621945
R_35x25y,t20,2000,1.987683806497524
R_35x25y,t20,4000,1.7301490765416083
R_35x25y,t20,8000,1.1016213894346736
R_35x25y,c50,63,-11.062877240380606
R_35x25y,c50,125,-8.656113678763768
R_35x25y,c50,250,-5.906289357283841
R_35x25y,c50,500,-5.796625808770683
R_35x25y,c50,1000,-3.5776158342646793
R_35x25y,c50,2000,-3.2170945780834264
R_35x25y,c50,4000,-2.0343905167047422
R_35x25y,c50,8000,1.7540200377821737
R_35x25y,c80,63,-8.91632143523198
R_35x25y,c80,125,-4.439273569836207
R_35x25y,c80,250,-1.6924404824215622
R_35x25y,c80,500,-2.752966843486622
R_35x25y,c80,1000,-0.30658588770185585
R_35x25y,c80,2000,-0.5600748554910893
R_35x25y,c80,4000,0.292798994508218
R_35x25y,c80,8000,4.217880815027993
R_35x30y,edt,63,1.8411796677442895
R_35x30y,edt,125,11.275838355148572
R_35x30y,edt,250,2.0344216034579907
R_35x30y,edt,500,1.8852468091450645
R_35x30y,edt,1000,1.7935916918267485
R_35x30y,edt,2000,1.8947055262373005
R_35x30y,edt,4000,1.6459319081865187
R_35x30y,edt,8000,1.0223576284620906
R_35x30y,t20,63,2.656616206892076
R_35x30y,t20,250,2.1069726989212736
R_35x30y,t20,500,2.1213672324964015
R_35x30y,t20,1000,1.9150725419005563
R_35x30y,t20,2000,2.019165798734777
R_35x30y,t20,4000,1.720783765464006
R_35x30y,t20,8000,1.145045610362938
R_35x30y,c50,63,-11.939890992223162
R_35x30y,c50,125,-11.421854247072199
R_35x30y,c50,250,-6.492857155279637
R_35x30y,c50,500,-3.781215258339063
R_35x30y,c50,1000,-4.061626390437454
R_35x30y,c50,2000,-2.7481479370797497
R_35x30y,c50,4000,-2.2230519972768144
R_35x30y,c50,8000,1.4799631473543995
R_35x30y,c80,63,-10.043464539178771
R_35x30y,c80,125,-5.054522346627175
R_35x30y,c80,250,-3.3390440396810246
R_35x30y,c80,500,-1.6895540523722243
R_35x30y,c80,1000,-0.24478636231306766
R_35x30y,c80,2000,-0.559768717648347
R_35x30y,c80,4000,0.18319937348999502
R_35x30y,c80,8000,3.9257001170522363
R_35x35y,edt,63,1.4327602101652255
R_35x35y,edt,125,9.151179395058854
R_35x35y,edt,250,2.0757673196573356
R_35x35y,edt,500,2.1038848082248607
R_35x35y,edt,1000,1.8244919690735069
R_35x35y,edt,2000,1.7853307662419597
R_35x35y,edt,4000,1.6348690681583713
R_35x35y,edt,8000,1.0047408871732677
R_35x35y,t20,63,2.762795000072789
R_35x35y,t20,125,6.971118781152517
R_35x35y,t20,250,2.2172842552144614
R_35x35y,t20,500,1.9562018113957578
R_35x35y,t20,1000,1.8193183269539948
R_35x35y,t20,2000,2.0115721337374004
R_35x35y,t20,4000,1.7332241610833226
R_35x35y,t20,8000,1.1405339168924573
R_35x35y,c50,63,-17.030751016322473
R_35x35y,c50,125,-11.637608705550184
R_35x35y,c50,250,-6.995822828344334
R_35x35y,c50,500,-5.795694340379298
R_35x35y,c50,1000,-5.12067293965046
R_35x35y,c50,2000,-3.913557339624636
R_35x35y,c50,4000,-2.266183069925827
R_35x35y,c50,8000,1.0658026963384934
R_35x35y,c80,63,-11.437535309617367
R_35x35y,c80,125,-7.019801561134344
R_35x35y,c80,250,-4.021230635616561
R_35x35y,c80,500,-1.6811081619559007
R_35x35y,c80,1000,-2.4899305689150184
R_35x35y,c80,2000,-1.5534857503982376
R_35x35y,c80,4000,-0.10528423578617412
R_35x35y,c80,8000,3.606379574192867
R_35x40y,edt,63,1.475181741591908
R_35x40y,edt,125,6.8049555218580915
R_35x40y,edt,250,2.3087552006934757
R_35x40y,edt,500,1.8512820281077873
R_35x40y,edt,1000,1.8681668139112555
R_35x40y,edt,2000,1.9442851832091637
R_35x40y,edt,4000,1.686104469241752
R_35x40y,edt,8000,0.9938684018548708
R_35x40y,t20,63,2.63706551268226
R_35x40y,t20,125,4.614424257637679
R_35x40y,t20,250,2.2155314841543747
R_35x40y,t20,500,2.0883654176239133
R_35x40y,t20,1000,1.8581376251496085
R_35x40y,t20,2000,1.994340935429554
R_35x40y,t20,4000,1.742434852585408
R_35x40y,t20,8000,1.1513406561682187
R_35x40y,c50,63,-17.238746994656434
R_35x40y,c50,125,-13.706317900995742
R_35x40y,c50,250,-5.834323465768895
R_35x40y,c50,500,-3.6007512671669373
R_35x40y,c50,1000,-4.887906007532105
R_35x40y,c50,2000,-4.110614842497683
R_35x40y,c50,4000,-2.5369619641394845
R_35x40y,c50,8000,1.3693374076844007
R_35x40y,c80,63,-10.368360853914218
R_35x40y,c80,125,-9.042347823797417
R_35x40y,c80,250,-2.832618311145217
R_35x40y,c80,500,-1.6074155020934258
R_35x40y,c80,1000,-1.26013454945527
R_35x40y,c80,2000,-0.7754145223020404
R_35x40y,c80,4000,0.13414344874826867
R_35x40y,c80,8000,3.8466568450974425
R_35x45y,edt,63,1.6123183138940287
R_35x45y,edt,125,10.61179100104731
R_35x45y,edt,250,2.1307143196312293
R_35x45y,edt,500,2.0000096298614896
R_35x45y,edt,1000,1.803581573880469
R_35x45y,edt,2000,1.8852921830659055
R_35x45y,edt,4000,1.6303646230934956
R_35x45y,edt,8000,1.0366245014865243
R_35x45y,t20,63,2.6397875453408592
R_35x45y,t20,250,2.439541862658809
R_35x45y,t20,500,2.0141962628144108
R_35x45y,t20,1000,1.8729246256153225
R_35x45y,t20,2000,1.9336771687216647
R_35x45y,t20,4000,1.7324459240466614
R_35x45y,t20,8000,1.1611455329941003
R_35x45y,c50,63,-15.199594685178578
R_35x45y,c50,125,-8.623496685563314
R_35x45y,c50,250,-9.446829595771716
R_35x45y,c50,500,-4.789367037456166
R_35x45y,c50,1000,-3.098979180015051
R_35x45y,c50,2000,-3.50583630143759
R_35x45y,c50,4000,-2.5949091088390697
R_35x45y,c50,8000,0.937499628074218
R_35x45y,c80,63,-10.134198181022416
R_35x45y,c80,125,-6.44243516853658
R_35x45y,c80,250,-5.359220285350187
R_35x45y,c80,500,-1.3919587451795845
R_35x45y,c80,1000,-1.0352595366681223
R_35x45y,c80,2000,-0.9267622405059056
R_35x45y,c80,4000,-0.35993484252091756
R_35x45y,c80,8000,3.2777468170082735
R_40x00y,edt,63,2.325999626263832
R_40x00y,edt,125,11.302558032469076
R_40x00y,edt,250,1.8495999949016917
R_40x00y,edt,500,2.218278494352374
R_40x00y,edt,1000,1.9211009679213067
R_40x00y,edt,2000,1.8623312320409318
R_40x00y,edt,4000,1.605902135821229
R_40x00y,edt,8000,0.8929664727198074
R_40x00y,t20,63,2.4716305805257734
R_40x00y,t20,125,8.848089214024458
R_40x00y,t20,250,2.2912492536384024
R_40x00y,t20,500,1.9893618561564472
R_40x00y,t20,1000,1.8386493761064013
R_40x00y,t20,2000,1.9626669776097312
R_40x00y,t20,4000,1.7013619080099447
R_40x00y,t20,8000,1.1364219526947537
R_40x00y,c50,63,-5.9072690922307425
R_40x00y,c50,125,-4.049177823466199
R_40x00y,c50,250,-3.2284594602894936
R_40x00y,c50,500,-2.180065430500815
R_40x00y,c50,1000,-1.198715380511767
R_40x00y,c50,2000,-0.8823125636948959
R_40x00y,c50,4000,0.9317478830784497
R_40x00y,c50,8000,3.5977724141991825
R_40x00y,c80,63,-2.7039446388487525
R_40x00y,c80,125,-3.177990893545053
R_40x00y,c80,250,-0.7934714536611586
R_40x00y,c80,500,-0.4428098177551374
R_40x00y,c80,1000,0.37893074771249236
R_40x00y,c80,2000,0.6910361199889632
R_40x00y,c80,4000,2.706574933626917
R_40x00y,c80,8000,6.12889614654227
R_40x05y,edt,63,2.2115113890232085
R_40x05y,edt,125,10.55661907097003
R_40x05y,edt,250,2.1453020165843704
R_40x05y,edt,500,2.1625704768877783
R_40x05y,edt,1000,1.7719508848784313
R_40x05y,edt,2000,1.985433804697891
R_40x05y,edt,4000,1.5728514957744586
R_40x05y,edt,8000,0.9324204009879729
R_40x05y,t20,63,2.625203968548494
R_40x05y,t20,125,7.597828453396618
R_40x05y,t20,250,2.1575285619262012
R_40x05y,t20,500,2.0639530246657767
R_40x05y,t20,1000,1.8047414996730327
R_40x05y,t20,2000,1.949235119138348
R_40x05y,t20,4000,1.744881147550731
R_40x05y,t20,8000,1.1339654502927352
R_40x05y,c50,63,-7.6593129521465695
R_40x05y,c50,125,-7.678350592317694
R_40x05y,c50,250,-4.547707165241107
R_40x05y,c50,500,-2.0817183263785033
R_40x05y,c50,1000,-2.6732851159672744
R_40x05y,c50,2000,-0.9537071071482771
R_40x05y,c50,4000,0.6170502437358787
R_40x05y,c50,8000,3.524245366257688
R_40x05y,c80,63,-4.709718108025999
R_40x05y,c80,125,-5.743926992876412
R_40x05y,c80,250,-1.5396701481057846
R_40x05y,c80,500,-0.21613600779007883
R_40x05y,c80,1000,0.7074072168085871
R_40x05y,c80,2000,0.8838196288386684
R_40x05y,c80,4000,2.560705903305154
R_40x05y,c80,8000,6.028881638283554
R_40x10y,edt,63,2.2328659616188724
R_40x10y,edt,125,8.590687848081581
R_40x10y,edt,250,2.213540990090421
R_40x10y,edt,500,2.1650945477671826
R_40x10y,edt,1000,1.6503699011001596
R_40x10y,edt,2000,1.8392197155779362
R_40x10y,edt,4000,1.6046031440793196
R_40x10y,edt,8000,0.9101304228483422
R_40x10y,t20,63,2.6472445642438194
R_40x10y,t20,125,6.210230877006338
R_40x10y,t20,250,2.2722298546902713
R_40x10y,t20,500,2.0532998898123918
R_40x10y,t20,1000,1.8668721310896046
R_40x10y,t20,2000,1.952294292025692
R_40x10y,t20,4000,1.7614575799277798
R_40x10y,t20,8000,1.1365094895287635
R_40x10y,c50,63,-9.88008141927442
R_40x10y,c50,125,-11.607254352925134
R_40x10y,c50,250,-4.866818850042861
R_40x10y,c50,500,-2.925736015540969
